Stock,Quarter,Close,EPS(Q),Sales(Q),EPS(TTM),Sales(TTM),PE(TTM),Prev_EPS(Q),Prev_EPS(TTM),Prev_Sales,Prev_PE,Prev_Close,FR%,SR%,TR%,Sales%,EPS%,Return%
ORIENTELEC.NS,2021-11-15,365.4,1.64,594.0,7.28,2436.0,50.19,0.24,7.170000000000001,422.0,45.81,328.45,1.53,9.71,11.24,40.76,583.33,11.24
NIITLTD.NS,2020-08-15,101.85,2.05,202.0,16.17,889.0,6.3,,,,,,,,,,,
NIITLTD.NS,2020-11-15,150.45,1.84,219.0,5.54,876.0,27.16,2.05,16.17,202.0,6.3,101.85,-65.74,113.47,47.730000000000004,8.42,-10.24,47.730000000000004
NIITLTD.NS,2021-02-15,192.8,2.93,253.0,6.86,885.0,28.1,1.84,5.54,219.0,27.16,150.45,23.83,4.29,28.119999999999997,15.53,59.24,28.119999999999997
NIITLTD.NS,2021-05-16,173.5,3.27,276.0,10.09,950.0,17.2,2.93,6.86,253.0,28.1,192.8,47.08,-57.04,-9.96,9.09,11.6,-9.96
NIITLTD.NS,2021-08-15,324.7,3.87,301.0,11.91,1049.0,27.26,3.27,10.09,276.0,17.2,173.5,18.04,69.06,87.1,9.06,18.35,87.1
NIITLTD.NS,2021-11-15,362.0,3.93,314.0,14.0,1144.0,25.86,3.87,11.91,301.0,27.26,324.7,17.55,-6.04,11.510000000000002,4.32,1.55,11.510000000000002
RADICO.NS,2020-08-15,397.9,3.36,409.0,16.270000000000003,2212.0,24.46,,,,,,,,,,,
RADICO.NS,2020-11-15,464.4,5.59,630.0,15.869999999999997,2272.0,29.26,3.36,16.270000000000003,409.0,24.46,397.9,-2.46,19.14,16.68,54.03,66.37,16.68
RADICO.NS,2021-02-15,543.3,6.3,684.0,17.7,2308.0,30.69,5.59,15.869999999999997,630.0,29.26,464.4,11.53,5.45,16.98,8.57,12.7,16.98
RADICO.NS,2021-05-16,546.25,5.51,695.0,20.759999999999998,2418.0,26.31,6.3,17.7,684.0,30.69,543.3,17.29,-16.74,0.5500000000000007,1.61,-12.54,0.5500000000000007
