DateTime,NIFTY50,NIFTY50 - EPS
5/28/2014 5:30,7329.65,362.5
5/29/2014 5:30,7235.65,365.62
5/30/2014 5:30,7229.95,364.78
6/2/2014 5:30,7362.5,363.22
6/3/2014 5:30,7415.85,362.46
6/4/2014 5:30,7402.25,362.5
6/5/2014 5:30,7474.1,362.82
6/6/2014 5:30,7583.4,365.47
6/9/2014 5:30,7654.6,367.13
6/10/2014 5:30,7656.4,367.04
6/11/2014 5:30,7626.85,367.03
6/12/2014 5:30,7649.9,367.08
6/13/2014 5:30,7542.1,367.01
6/16/2014 5:30,7533.55,366.95
6/17/2014 5:30,7631.7,367.62
6/18/2014 5:30,7558.2,367.62
6/19/2014 5:30,7540.7,367.48
6/20/2014 5:30,7511.45,368.57
6/23/2014 5:30,7493.35,368.59
6/24/2014 5:30,7580.2,368.69
6/25/2014 5:30,7569.25,368.69
6/26/2014 5:30,7493.2,368.58
6/27/2014 5:30,7508.8,368.62
6/30/2014 5:30,7611.35,368.59
7/1/2014 5:30,7634.7,368.65
7/2/2014 5:30,7725.15,368.57
7/3/2014 5:30,7714.8,368.6
7/4/2014 5:30,7751.6,369.3
7/7/2014 5:30,7787.15,369.41
7/8/2014 5:30,7623.2,369.34
7/9/2014 5:30,7585,369.28
7/10/2014 5:30,7567.75,369.52
7/11/2014 5:30,7459.6,370.76
7/14/2014 5:30,7454.15,370.48
7/15/2014 5:30,7526.65,370.59
7/16/2014 5:30,7624.4,370.66
7/17/2014 5:30,7640.45,370.54
7/18/2014 5:30,7663.9,372.03
7/21/2014 5:30,7684.2,373.38
7/22/2014 5:30,7767.85,373.81
7/23/2014 5:30,7795.75,374.44
7/24/2014 5:30,7830.6,374.31
7/25/2014 5:30,7790.45,374.72
7/28/2014 5:30,7748.7,375.06
7/30/2014 5:30,7791.4,374.95
7/31/2014 5:30,7721.3,375.55
8/1/2014 5:30,7602.6,379.18
8/4/2014 5:30,7683.65,379.25
8/5/2014 5:30,7746.55,379.18
8/6/2014 5:30,7672.05,379.8
8/7/2014 5:30,7649.25,379.8
8/8/2014 5:30,7568.55,379.76
8/11/2014 5:30,7625.95,381.3
8/12/2014 5:30,7727.05,381.39
8/13/2014 5:30,7739.55,381.07
8/14/2014 5:30,7791.7,381.01
8/18/2014 5:30,7874.25,382.8
8/19/2014 5:30,7897.5,382.82
8/20/2014 5:30,7875.3,382.67
8/21/2014 5:30,7891.1,382.51
8/22/2014 5:30,7913.2,382.46
8/25/2014 5:30,7906.3,382.5
8/26/2014 5:30,7904.75,382.43
8/27/2014 5:30,7936.05,382.46
8/28/2014 5:30,7954.35,382.42
9/1/2014 5:30,8027.7,382.45
9/2/2014 5:30,8083.05,382.36
9/3/2014 5:30,8114.6,382.4
9/4/2014 5:30,8095.95,382.43
9/5/2014 5:30,8086.85,382.36
9/8/2014 5:30,8173.9,376.16
9/9/2014 5:30,8152.95,376.06
9/10/2014 5:30,8094.1,376.12
9/11/2014 5:30,8085.7,376.08
9/12/2014 5:30,8105.5,376.13
9/15/2014 5:30,8042,376.15
9/16/2014 5:30,7932.9,376.15
9/17/2014 5:30,7975.5,376.03
9/18/2014 5:30,8114.75,376.03
9/19/2014 5:30,8121.45,382.55
9/22/2014 5:30,8146.3,382.46
9/23/2014 5:30,8017.55,382.52
9/24/2014 5:30,8002.4,382.52
9/25/2014 5:30,7911.85,382.58
9/26/2014 5:30,7968.85,382.57
9/29/2014 5:30,7958.9,382.46
9/30/2014 5:30,7964.8,382.56
10/1/2014 5:30,7945.55,382.55
10/7/2014 5:30,7852.4,382.48
10/8/2014 5:30,7842.7,382.57
10/9/2014 5:30,7960.55,382.53
10/10/2014 5:30,7859.95,382.48
10/13/2014 5:30,7884.25,385.16
10/14/2014 5:30,7864,385.3
10/16/2014 5:30,7748.2,384.91
10/17/2014 5:30,7779.7,384.94
10/20/2014 5:30,7879.4,384.92
10/21/2014 5:30,7927.75,386.15
10/22/2014 5:30,7995.9,387.21
10/23/2014 5:30,8014.55,387.18
10/27/2014 5:30,7991.7,387.19
10/28/2014 5:30,8027.6,386.87
10/29/2014 5:30,8090.45,386.73
10/30/2014 5:30,8169.2,386.07
10/31/2014 5:30,8322.2,385.64
11/3/2014 5:30,8324.15,385.73
11/5/2014 5:30,8338.3,387.11
11/7/2014 5:30,8337,391.22
11/10/2014 5:30,8344.25,392.86
11/11/2014 5:30,8362.65,392.8
11/12/2014 5:30,8383.3,393.03
11/13/2014 5:30,8357.85,393.13
11/14/2014 5:30,8389.9,392.97
11/17/2014 5:30,8430.75,393.04
11/18/2014 5:30,8425.9,392.45
11/19/2014 5:30,8382.3,392.98
11/20/2014 5:30,8401.9,390.6
11/21/2014 5:30,8477.35,390.66
11/24/2014 5:30,8530.15,391.65
11/25/2014 5:30,8463.1,391.63
11/26/2014 5:30,8475.75,391.49
11/27/2014 5:30,8494.2,391.44
11/28/2014 5:30,8588.25,391.44
12/1/2014 5:30,8555.9,391.57
12/2/2014 5:30,8524.7,391.58
12/3/2014 5:30,8537.65,391.46
12/4/2014 5:30,8564.4,391.6
12/5/2014 5:30,8538.3,391.49
12/8/2014 5:30,8438.25,391.38
12/9/2014 5:30,8340.7,391.4
12/10/2014 5:30,8355.65,391.37
12/11/2014 5:30,8292.9,391.36
12/12/2014 5:30,8224.1,391.44
12/15/2014 5:30,8219.6,391.41
12/16/2014 5:30,8067.6,391.44
12/17/2014 5:30,8029.8,391.51
12/18/2014 5:30,8159.3,391.33
12/19/2014 5:30,8225.2,391.49
12/22/2014 5:30,8324,391.35
12/23/2014 5:30,8267,391.43
12/24/2014 5:30,8174.1,391.48
12/26/2014 5:30,8200.7,391.44
12/29/2014 5:30,8246.3,391.38
12/30/2014 5:30,8248.25,391.47
12/31/2014 5:30,8282.7,391.43
1/1/2015 5:30,8284,391.49
1/2/2015 5:30,8395.45,391.4
1/5/2015 5:30,8378.4,391.51
1/6/2015 5:30,8127.35,391.49
1/7/2015 5:30,8102.1,391.41
1/8/2015 5:30,8234.6,391.38
1/9/2015 5:30,8284.5,391.52
1/12/2015 5:30,8323,391.3
1/13/2015 5:30,8299.4,391.3
1/14/2015 5:30,8277.55,391.56
1/15/2015 5:30,8494.15,391.44
1/16/2015 5:30,8513.8,391.44
1/19/2015 5:30,8550.7,392.23
1/20/2015 5:30,8695.6,392.4
1/21/2015 5:30,8729.5,393.04
1/22/2015 5:30,8761.4,393.77
1/23/2015 5:30,8835.6,393.04
1/27/2015 5:30,8910.5,393.05
1/28/2015 5:30,8914.3,393.22
1/29/2015 5:30,8952.35,391.96
1/30/2015 5:30,8808.9,391.85
2/2/2015 5:30,8797.4,390.82
2/3/2015 5:30,8756.55,390.57
2/4/2015 5:30,8723.7,387.2
2/5/2015 5:30,8711.7,385.99
2/6/2015 5:30,8661.05,385.96
2/9/2015 5:30,8526.35,377.44
2/10/2015 5:30,8565.55,377.5
2/11/2015 5:30,8627.4,377.57
2/12/2015 5:30,8711.55,377.61
2/13/2015 5:30,8805.5,377.76
2/16/2015 5:30,8809.35,379.39
2/18/2015 5:30,8869.1,380.98
2/19/2015 5:30,8895.3,374.38
2/20/2015 5:30,8833.6,373.99
2/23/2015 5:30,8754.95,373.98
2/24/2015 5:30,8762.1,373.97
2/25/2015 5:30,8767.25,374.03
2/26/2015 5:30,8683.85,373.98
2/27/2015 5:30,8844.6,373.98
2/28/2015 5:30,8901.85,374.03
3/2/2015 5:30,8956.75,373.98
3/3/2015 5:30,8996.25,373.91
3/4/2015 5:30,8922.65,373.96
3/5/2015 5:30,8937.75,373.96
3/9/2015 5:30,8756.75,372.95
3/10/2015 5:30,8712.05,372.95
3/11/2015 5:30,8699.95,373.07
3/12/2015 5:30,8776,372.97
3/13/2015 5:30,8647.75,373.07
3/16/2015 5:30,8633.15,373.08
3/17/2015 5:30,8723.3,372.95
3/18/2015 5:30,8685.9,372.95
3/19/2015 5:30,8634.65,372.99
3/20/2015 5:30,8570.9,372.97
3/23/2015 5:30,8550.9,373.08
3/24/2015 5:30,8542.95,373.05
3/25/2015 5:30,8530.8,373.01
3/26/2015 5:30,8342.15,373.08
3/27/2015 5:30,8341.4,374.05
3/30/2015 5:30,8492.3,374.11
3/31/2015 5:30,8491,374.05
4/1/2015 5:30,8586.25,374.13
4/6/2015 5:30,8659.9,373.59
4/7/2015 5:30,8660.3,373.45
4/8/2015 5:30,8714.4,373.53
4/9/2015 5:30,8778.3,373.54
4/10/2015 5:30,8780.35,373.47
4/13/2015 5:30,8834,373.37
4/15/2015 5:30,8750.2,373.46
4/16/2015 5:30,8706.7,373.2
4/17/2015 5:30,8606,373.2
4/20/2015 5:30,8448.1,373.15
4/21/2015 5:30,8377.75,373.34
4/22/2015 5:30,8429.7,373.16
4/23/2015 5:30,8398.3,373.26
4/24/2015 5:30,8305.25,371.77
4/27/2015 5:30,8213.8,368.99
4/28/2015 5:30,8285.6,368.9
4/29/2015 5:30,8239.75,369.66
4/30/2015 5:30,8181.5,370.71
5/4/2015 5:30,8331.95,370.8
5/5/2015 5:30,8324.8,370.82
5/6/2015 5:30,8097,372.96
5/7/2015 5:30,8057.3,372.85
5/8/2015 5:30,8191.5,373.7
5/11/2015 5:30,8325.25,371.5
5/12/2015 5:30,8126.95,370.76
5/13/2015 5:30,8235.45,371.47
5/14/2015 5:30,8224.2,371.46
5/15/2015 5:30,8262.35,371.51
5/18/2015 5:30,8373.65,371.01
5/19/2015 5:30,8365.65,370.98
5/20/2015 5:30,8423.25,371.23
5/21/2015 5:30,8421,371.46
5/22/2015 5:30,8458.95,368.74
5/25/2015 5:30,8370.25,369.71
5/26/2015 5:30,8339.35,369.82
5/27/2015 5:30,8334.6,368.79
5/28/2015 5:30,8319,367.93
5/29/2015 5:30,8433.65,364.78
6/1/2015 5:30,8433.4,362.73
6/2/2015 5:30,8236.45,362.68
6/3/2015 5:30,8135.1,363.01
6/4/2015 5:30,8130.65,360.88
6/5/2015 5:30,8114.7,360.81
6/8/2015 5:30,8044.15,360.89
6/9/2015 5:30,8022.4,360.88
6/10/2015 5:30,8124.45,360.77
6/11/2015 5:30,7965.35,360.75
6/12/2015 5:30,7982.9,360.89
6/15/2015 5:30,8013.9,360.82
6/16/2015 5:30,8047.3,360.87
6/17/2015 5:30,8091.55,360.75
6/18/2015 5:30,8174.6,360.75
6/19/2015 5:30,8224.95,360.9
6/22/2015 5:30,8353.1,360.83
6/23/2015 5:30,8381.55,360.81
6/24/2015 5:30,8360.85,360.85
6/25/2015 5:30,8398,360.89
6/26/2015 5:30,8381.1,360.79
6/29/2015 5:30,8318.4,360.89
6/30/2015 5:30,8368.5,360.87
7/1/2015 5:30,8453.05,360.78
7/2/2015 5:30,8444.9,360.89
7/3/2015 5:30,8484.9,360.75
7/6/2015 5:30,8522.15,360.8
7/7/2015 5:30,8510.8,360.78
7/8/2015 5:30,8363.05,360.79
7/9/2015 5:30,8328.55,360.86
7/10/2015 5:30,8360.55,360.84
7/13/2015 5:30,8459.65,360.75
7/14/2015 5:30,8454.1,360.67
7/15/2015 5:30,8523.8,360.72
7/16/2015 5:30,8608.05,360.77
7/17/2015 5:30,8609.85,360.7
7/20/2015 5:30,8603.45,360.28
7/21/2015 5:30,8529.45,360.2
7/22/2015 5:30,8633.5,360.33
7/23/2015 5:30,8589.8,360.31
7/24/2015 5:30,8521.55,360.32
7/27/2015 5:30,8361,360.23
7/28/2015 5:30,8337,362.16
7/29/2015 5:30,8375.05,362.87
7/30/2015 5:30,8421.8,362.54
7/31/2015 5:30,8532.85,362.64
8/3/2015 5:30,8543.05,362.92
8/4/2015 5:30,8516.9,362.73
8/5/2015 5:30,8567.95,362.74
8/6/2015 5:30,8588.65,362.85
8/7/2015 5:30,8564.6,362.75
8/10/2015 5:30,8525.6,362.18
8/11/2015 5:30,8462.35,361.95
8/12/2015 5:30,8349.45,361.45
8/13/2015 5:30,8355.85,360.79
8/14/2015 5:30,8518.55,359.58
8/17/2015 5:30,8477.3,361.04
8/18/2015 5:30,8466.55,361.05
8/19/2015 5:30,8495.15,361.03
8/20/2015 5:30,8372.75,361.05
8/21/2015 5:30,8299.95,361.02
8/24/2015 5:30,7809,361.03
8/25/2015 5:30,7880.7,361
8/26/2015 5:30,7791.85,360.9
8/27/2015 5:30,7948.95,360.99
8/28/2015 5:30,8001.95,360.94
8/31/2015 5:30,7971.3,361.02
9/1/2015 5:30,7785.85,360.96
9/2/2015 5:30,7717,360.94
9/3/2015 5:30,7823,360.84
9/4/2015 5:30,7655.05,360.92
9/7/2015 5:30,7558.8,360.8
9/8/2015 5:30,7688.25,360.78
9/9/2015 5:30,7818.6,360.8
9/10/2015 5:30,7788.1,360.73
9/11/2015 5:30,7789.3,360.78
9/14/2015 5:30,7872.25,360.78
9/15/2015 5:30,7829.1,360.79
9/16/2015 5:30,7899.15,360.86
9/18/2015 5:30,7981.9,360.85
9/21/2015 5:30,7977.1,360.79
9/22/2015 5:30,7812,360.83
9/23/2015 5:30,7845.95,360.73
9/24/2015 5:30,7868.5,360.77
9/28/2015 5:30,7795.7,357.93
9/29/2015 5:30,7843.3,357.98
9/30/2015 5:30,7948.9,357.9
10/1/2015 5:30,7950.9,357.99
10/5/2015 5:30,8119.3,357.99
10/6/2015 5:30,8152.9,357.9
10/7/2015 5:30,8177.4,358.03
10/8/2015 5:30,8129.35,357.96
10/9/2015 5:30,8189.7,357.94
10/12/2015 5:30,8143.6,358.28
10/13/2015 5:30,8131.7,365.47
10/14/2015 5:30,8107.9,365.88
10/15/2015 5:30,8179.5,365.97
10/16/2015 5:30,8238.15,365.98
10/19/2015 5:30,8275.05,365.99
10/20/2015 5:30,8261.65,367.02
10/21/2015 5:30,8251.7,367.07
10/23/2015 5:30,8295.45,367.87
10/26/2015 5:30,8260.55,367.95
10/27/2015 5:30,8232.9,367.7
10/28/2015 5:30,8171.2,368.07
10/29/2015 5:30,8111.75,365.56
10/30/2015 5:30,8065.8,365.63
11/2/2015 5:30,8050.8,366.28
11/3/2015 5:30,8060.7,366.06
11/4/2015 5:30,8040.2,367.64
11/5/2015 5:30,7955.45,368.65
11/6/2015 5:30,7954.3,368.77
11/9/2015 5:30,7915.2,369.7
11/10/2015 5:30,7783.35,369.76
11/11/2015 5:30,7825,369.63
11/13/2015 5:30,7762.25,370.16
11/16/2015 5:30,7806.6,369.81
11/17/2015 5:30,7837.55,369.87
11/18/2015 5:30,7731.8,369.94
11/19/2015 5:30,7842.75,369.94
11/20/2015 5:30,7856.55,369.89
11/23/2015 5:30,7849.25,369.9
11/24/2015 5:30,7831.6,369.94
11/26/2015 5:30,7883.8,369.96
11/27/2015 5:30,7942.7,369.94
11/30/2015 5:30,7935.25,369.94
12/1/2015 5:30,7954.9,369.82
12/2/2015 5:30,7931.35,369.93
12/3/2015 5:30,7864.15,369.9
12/4/2015 5:30,7781.9,369.86
12/7/2015 5:30,7765.4,369.96
12/8/2015 5:30,7701.7,369.92
12/9/2015 5:30,7612.5,369.9
12/10/2015 5:30,7683.3,369.92
12/11/2015 5:30,7610.45,369.98
12/14/2015 5:30,7650.05,369.75
12/15/2015 5:30,7700.9,369.88
12/16/2015 5:30,7750.9,369.79
12/17/2015 5:30,7844.35,369.84
12/18/2015 5:30,7761.95,369.79
12/21/2015 5:30,7834.45,369.72
12/22/2015 5:30,7786.1,369.71
12/23/2015 5:30,7865.95,369.81
12/24/2015 5:30,7861.05,369.76
12/28/2015 5:30,7925.15,369.82
12/29/2015 5:30,7928.95,369.82
12/30/2015 5:30,7896.25,369.85
12/31/2015 5:30,7946.35,369.77
1/1/2016 5:30,7963.2,369.87
1/4/2016 5:30,7791.3,369.78
1/5/2016 5:30,7784.65,369.82
1/6/2016 5:30,7741,369.85
1/7/2016 5:30,7568.3,369.73
1/8/2016 5:30,7601.35,369.72
1/11/2016 5:30,7563.85,369.69
1/12/2016 5:30,7510.3,369.78
1/13/2016 5:30,7562.4,369.8
1/14/2016 5:30,7536.8,369.81
1/15/2016 5:30,7437.8,369.67
1/18/2016 5:30,7351,370.14
1/19/2016 5:30,7435.1,370.27
1/20/2016 5:30,7309.3,370.28
1/21/2016 5:30,7276.8,370.32
1/22/2016 5:30,7422.45,370.94
1/25/2016 5:30,7436.15,371.07
1/27/2016 5:30,7437.75,370.96
1/28/2016 5:30,7424.65,374.04
1/29/2016 5:30,7563.55,374.06
2/1/2016 5:30,7555.95,373.69
2/2/2016 5:30,7455.55,374.65
2/3/2016 5:30,7361.8,374.65
2/4/2016 5:30,7404,374.7
2/5/2016 5:30,7489.1,374.64
2/8/2016 5:30,7387.25,375.18
2/9/2016 5:30,7298.2,375.04
2/10/2016 5:30,7215.7,374.45
2/11/2016 5:30,6976.35,374.07
2/12/2016 5:30,6980.95,373.91
2/15/2016 5:30,7162.95,370.75
2/16/2016 5:30,7048.25,370.77
2/17/2016 5:30,7108.45,370.62
2/18/2016 5:30,7191.75,369.95
2/19/2016 5:30,7210.75,369.78
2/22/2016 5:30,7234.55,369.86
2/23/2016 5:30,7109.55,369.71
2/24/2016 5:30,7018.7,369.79
2/25/2016 5:30,6970.6,369.79
2/26/2016 5:30,7029.75,369.79
2/29/2016 5:30,6987.05,369.69
3/1/2016 5:30,7222.3,369.81
3/2/2016 5:30,7368.85,369.74
3/3/2016 5:30,7475.6,369.71
3/4/2016 5:30,7485.35,369.83
3/8/2016 5:30,7485.3,370.56
3/9/2016 5:30,7531.8,370.48
3/10/2016 5:30,7486.15,370.6
3/11/2016 5:30,7510.2,370.51
3/14/2016 5:30,7538.75,370.45
3/15/2016 5:30,7460.6,370.44
3/16/2016 5:30,7498.75,370.49
3/17/2016 5:30,7512.55,370.44
3/18/2016 5:30,7604.35,370.58
3/21/2016 5:30,7704.25,370.57
3/22/2016 5:30,7714.9,370.55
3/23/2016 5:30,7716.5,370.45
3/28/2016 5:30,7615.1,370.56
3/29/2016 5:30,7597,370.59
3/30/2016 5:30,7735.2,370.46
3/31/2016 5:30,7738.4,370.44
4/1/2016 5:30,7713.05,363.99
4/4/2016 5:30,7758.8,364.09
4/5/2016 5:30,7603.2,364.14
4/6/2016 5:30,7614.35,364.15
4/7/2016 5:30,7546.45,364.04
4/8/2016 5:30,7555.2,364.11
4/11/2016 5:30,7671.4,364.09
4/12/2016 5:30,7708.95,364.15
4/13/2016 5:30,7850.45,364.12
4/18/2016 5:30,7914.7,365.07
4/20/2016 5:30,7914.75,366.59
4/21/2016 5:30,7912.05,366.47
4/22/2016 5:30,7899.3,366.56
4/25/2016 5:30,7855.05,367.06
4/26/2016 5:30,7962.65,368.64
4/27/2016 5:30,7979.9,368.42
4/28/2016 5:30,7847.25,368.42
4/29/2016 5:30,7849.8,369.58
5/2/2016 5:30,7805.9,367.34
5/3/2016 5:30,7747,367.5
5/4/2016 5:30,7706.55,369.09
5/5/2016 5:30,7735.5,369.06
5/6/2016 5:30,7733.45,369.84
5/9/2016 5:30,7866.05,370.34
5/10/2016 5:30,7887.8,370.32
5/11/2016 5:30,7848.85,370.4
5/12/2016 5:30,7900.4,370.39
5/13/2016 5:30,7814.9,370.37
5/16/2016 5:30,7860.75,364.94
5/17/2016 5:30,7890.75,364.97
5/18/2016 5:30,7870.15,364.87
5/19/2016 5:30,7783.4,364.9
5/20/2016 5:30,7749.7,365.72
5/23/2016 5:30,7731.05,365.88
5/24/2016 5:30,7748.85,366.2
5/25/2016 5:30,7934.9,359.53
5/26/2016 5:30,8069.65,360.41
5/27/2016 5:30,8156.65,359.96
5/30/2016 5:30,8178.5,360.45
5/31/2016 5:30,8160.1,361.07
6/1/2016 5:30,8179.95,361.15
6/2/2016 5:30,8218.95,361.11
6/3/2016 5:30,8220.8,361.04
6/6/2016 5:30,8201.05,361.12
6/7/2016 5:30,8266.45,364.32
6/8/2016 5:30,8273.05,364.29
6/9/2016 5:30,8203.6,364.28
6/10/2016 5:30,8170.05,364.25
6/13/2016 5:30,8110.6,364.36
6/14/2016 5:30,8108.85,364.28
6/15/2016 5:30,8206.6,364.25
6/16/2016 5:30,8140.75,364.24
6/17/2016 5:30,8170.2,364.25
6/20/2016 5:30,8238.5,364.21
6/21/2016 5:30,8219.9,364.36
6/22/2016 5:30,8203.7,364.29
6/23/2016 5:30,8270.45,364.34
6/24/2016 5:30,8088.6,364.35
6/27/2016 5:30,8094.7,364.3
6/28/2016 5:30,8127.85,364.31
6/29/2016 5:30,8204,364.3
6/30/2016 5:30,8287.75,364.3
7/1/2016 5:30,8328.35,364.32
7/4/2016 5:30,8370.7,364.26
7/5/2016 5:30,8335.95,364.33
7/7/2016 5:30,8337.9,364.26
7/8/2016 5:30,8323.2,364.25
7/11/2016 5:30,8467.9,364.21
7/12/2016 5:30,8521.05,364.61
7/13/2016 5:30,8519.5,364.55
7/14/2016 5:30,8565,364.62
7/15/2016 5:30,8541.4,364.55
7/18/2016 5:30,8508.7,364.55
7/19/2016 5:30,8528.55,364.62
7/20/2016 5:30,8565.85,364.66
7/21/2016 5:30,8510.1,364.61
7/22/2016 5:30,8541.2,364.54
7/25/2016 5:30,8635.65,364.53
7/26/2016 5:30,8590.65,364.63
7/27/2016 5:30,8615.8,364.61
7/28/2016 5:30,8666.3,365.82
7/29/2016 5:30,8638.5,365.73
8/1/2016 5:30,8636.55,365.8
8/2/2016 5:30,8622.9,365.69
8/3/2016 5:30,8544.85,365.79
8/4/2016 5:30,8551.1,365.74
8/5/2016 5:30,8683.15,365.76
8/8/2016 5:30,8711.35,365.72
8/9/2016 5:30,8678.25,365.71
8/10/2016 5:30,8575.3,365.84
8/11/2016 5:30,8592.15,365.78
8/12/2016 5:30,8672.15,365.76
8/16/2016 5:30,8642.55,365.74
8/17/2016 5:30,8624.05,365.74
8/18/2016 5:30,8673.25,365.81
8/19/2016 5:30,8666.9,365.69
8/22/2016 5:30,8629.15,365.8
8/23/2016 5:30,8632.6,363.78
8/24/2016 5:30,8650.3,363.76
8/25/2016 5:30,8592.2,363.77
8/26/2016 5:30,8572.55,364.79
8/29/2016 5:30,8607.45,364.72
8/30/2016 5:30,8744.35,364.8
8/31/2016 5:30,8786.2,364.72
9/1/2016 5:30,8774.65,364.7
9/2/2016 5:30,8809.65,364.79
9/6/2016 5:30,8943,364.72
9/7/2016 5:30,8917.95,364.74
9/8/2016 5:30,8952.5,364.81
9/9/2016 5:30,8866.7,364.73
9/12/2016 5:30,8715.6,364.82
9/14/2016 5:30,8726.6,364.82
9/15/2016 5:30,8742.55,364.73
9/16/2016 5:30,8779.85,364.76
9/19/2016 5:30,8808.4,364.74
9/20/2016 5:30,8775.9,
9/21/2016 5:30,8777.15,364.05
9/22/2016 5:30,8867.45,364.32
9/23/2016 5:30,8831.55,364.34
9/26/2016 5:30,8723.05,364.37
9/27/2016 5:30,8706.4,364.28
9/28/2016 5:30,8745.15,364.84
9/29/2016 5:30,8591.25,365.43
9/30/2016 5:30,8611.15,368
10/3/2016 5:30,8738.1,367.15
10/4/2016 5:30,8769.15,366.14
10/5/2016 5:30,8743.95,373.19
10/6/2016 5:30,8709.55,370.3
10/7/2016 5:30,8697.6,370.27
10/10/2016 5:30,8708.8,373.13
10/13/2016 5:30,8573.35,370.18
10/14/2016 5:30,8583.4,373.52
10/17/2016 5:30,8520.4,370.45
10/18/2016 5:30,8677.9,373.73
10/19/2016 5:30,8659.1,370.84
10/20/2016 5:30,8699.4,370.82
10/21/2016 5:30,8693.05,374.22
10/24/2016 5:30,8708.95,374.26
10/25/2016 5:30,8691.3,374.14
10/26/2016 5:30,8615.25,369.75
10/27/2016 5:30,8615.25,370.07
10/28/2016 5:30,8638,370.09
11/1/2016 5:30,8626.25,370.07
11/2/2016 5:30,8514,370.01
11/3/2016 5:30,8484.95,370.04
11/4/2016 5:30,8433.75,371.04
11/7/2016 5:30,8497.05,374.81
11/8/2016 5:30,8543.55,378.54
11/9/2016 5:30,8432,375.09
11/10/2016 5:30,8525.75,375.58
11/11/2016 5:30,8296.3,376.76
11/15/2016 5:30,8108.45,379.43
11/16/2016 5:30,8111.6,375.19
11/17/2016 5:30,8079.95,375.99
11/18/2016 5:30,8074.1,377.12
11/21/2016 5:30,7929.1,374.19
11/22/2016 5:30,8002.3,374.29
11/23/2016 5:30,8033.3,374.16
11/24/2016 5:30,7965.5,374.14
11/25/2016 5:30,8114.3,377.06
11/28/2016 5:30,8126.9,377.12
11/29/2016 5:30,8142.15,379.94
11/30/2016 5:30,8224.5,380.59
12/1/2016 5:30,8192.9,380.53
12/2/2016 5:30,8086.8,380.56
12/5/2016 5:30,8128.75,380.92
12/6/2016 5:30,8143.15,377.7
12/7/2016 5:30,8102.05,380.74
12/8/2016 5:30,8246.85,377.78
12/9/2016 5:30,8261.75,377.77
12/12/2016 5:30,8170.8,380.92
12/13/2016 5:30,8221.8,380.82
12/14/2016 5:30,8182.45,380.93
12/15/2016 5:30,8153.6,380.83
12/16/2016 5:30,8139.45,380.88
12/19/2016 5:30,8104.35,380.49
12/20/2016 5:30,8082.4,380.53
12/21/2016 5:30,8061.3,380.97
12/22/2016 5:30,7979.1,376.73
12/23/2016 5:30,7985.75,373.34
12/26/2016 5:30,7908.25,370.24
12/27/2016 5:30,8032.85,370.18
12/28/2016 5:30,8034.85,370.1
12/29/2016 5:30,8103.6,370.2
12/30/2016 5:30,8185.8,373.27
1/2/2017 5:30,8179.5,370.45
1/3/2017 5:30,8192.25,370.35
1/4/2017 5:30,8190.5,373.31
1/5/2017 5:30,8273.8,373.2
1/6/2017 5:30,8243.8,373.19
1/9/2017 5:30,8236.05,373.18
1/10/2017 5:30,8288.6,370.19
1/11/2017 5:30,8380.65,373.8
1/12/2017 5:30,8407.2,373.65
1/13/2017 5:30,8400.35,373.85
1/16/2017 5:30,8412.8,373.9
1/17/2017 5:30,8398,374.91
1/18/2017 5:30,8417,375.93
1/19/2017 5:30,8435.1,375.9
1/20/2017 5:30,8349.35,373.24
1/23/2017 5:30,8391.5,373.29
1/24/2017 5:30,8475.8,374.37
1/25/2017 5:30,8602.75,374.36
1/27/2017 5:30,8641.25,375.71
1/30/2017 5:30,8632.75,375.66
1/31/2017 5:30,8561.3,374.51
2/1/2017 5:30,8716.4,374.58
2/2/2017 5:30,8734.25,373.58
2/3/2017 5:30,8740.95,375.31
2/6/2017 5:30,8801.05,375.63
2/7/2017 5:30,8768.3,376.16
2/8/2017 5:30,8769.05,376.68
2/9/2017 5:30,8778.4,376.59
2/10/2017 5:30,8793.55,376.76
2/13/2017 5:30,8805.05,380.35
2/14/2017 5:30,8792.3,381.44
2/15/2017 5:30,8724.7,381.99
2/16/2017 5:30,8778,380.33
2/17/2017 5:30,8821.7,381.89
2/20/2017 5:30,8879.2,382.89
2/21/2017 5:30,8907.85,382.8
2/22/2017 5:30,8926.9,382.8
2/23/2017 5:30,8939.5,382.68
2/27/2017 5:30,8896.7,383.31
2/28/2017 5:30,8879.6,383.9
3/1/2017 5:30,8945.8,383.94
3/2/2017 5:30,8899.75,385.1
3/3/2017 5:30,8897.55,385.18
3/6/2017 5:30,8963.45,385.19
3/7/2017 5:30,8946.9,385.14
3/8/2017 5:30,8924.3,385.17
3/9/2017 5:30,8927,385.12
3/10/2017 5:30,8934.55,385.11
3/14/2017 5:30,9087,385.21
3/15/2017 5:30,9084.8,385.11
3/16/2017 5:30,9153.7,385.09
3/17/2017 5:30,9160.05,385.2
3/20/2017 5:30,9126.85,385.1
3/21/2017 5:30,9121.5,385.2
3/22/2017 5:30,9030.45,385.09
3/23/2017 5:30,9086.3,385.18
3/24/2017 5:30,9108,385.12
3/27/2017 5:30,9045.2,385.07
3/28/2017 5:30,9100.8,
3/29/2017 5:30,9143.8,385.16
3/30/2017 5:30,9173.75,385.13
3/31/2017 5:30,9173.75,394.4
4/3/2017 5:30,9237.85,394.44
4/5/2017 5:30,9265.15,394.43
