"DateTime","NIFTY50","NIFTY50 - PB"
"2019-09-12 05:30:00",10982.8,3.34
"2019-09-13 05:30:00",11075.9,3.36
"2019-09-16 05:30:00",11003.5,3.34
"2019-09-17 05:30:00",10817.6,3.29
"2019-09-18 05:30:00",10840.65,3.29
"2019-09-19 05:30:00",10704.8,3.25
"2019-09-20 05:30:00",11274.2,3.42
"2019-09-23 05:30:00",11600.2,3.52
"2019-09-24 05:30:00",11588.2,3.52
"2019-09-25 05:30:00",11440.2,3.47
"2019-09-26 05:30:00",11571.2,3.51
"2019-09-27 05:30:00",11512.4,3.55
"2019-09-30 05:30:00",11474.45,3.53
"2019-10-01 05:30:00",11359.9,3.5
"2019-10-03 05:30:00",11314,3.48
"2019-10-04 05:30:00",11174.75,3.44
"2019-10-07 05:30:00",11126.4,3.43
"2019-10-09 05:30:00",11313.3,3.49
"2019-10-10 05:30:00",11234.55,3.47
"2019-10-11 05:30:00",11305.05,3.49
"2019-10-14 05:30:00",11341.15,3.5
"2019-10-15 05:30:00",11428.3,3.53
"2019-10-16 05:30:00",11464,3.54
"2019-10-17 05:30:00",11586.35,3.58
"2019-10-18 05:30:00",11661.85,3.6
"2019-10-22 05:30:00",11588.35,3.58
"2019-10-23 05:30:00",11604.1,3.58
"2019-10-24 05:30:00",11582.6,3.58
"2019-10-25 05:30:00",11583.9,3.58
"2019-10-29 05:30:00",11786.85,3.64
"2019-10-30 05:30:00",11844.1,3.66
"2019-10-31 05:30:00",11877.45,3.67
"2019-11-01 05:30:00",11890.6,3.67
"2019-11-04 05:30:00",11941.3,3.69
"2019-11-05 05:30:00",11917.2,3.68
"2019-11-06 05:30:00",11966.05,3.7
"2019-11-07 05:30:00",12012.05,3.71
"2019-11-08 05:30:00",11908.15,3.68
"2019-11-11 05:30:00",11913.45,3.68
"2019-11-13 05:30:00",11840.45,3.66
"2019-11-14 05:30:00",11872.1,3.67
"2019-11-15 05:30:00",11895.45,3.67
"2019-11-18 05:30:00",11884.5,3.67
"2019-11-19 05:30:00",11940.1,3.69
"2019-11-20 05:30:00",11999.1,3.71
"2019-11-21 05:30:00",11968.4,3.7
"2019-11-22 05:30:00",11914.4,3.68
"2019-11-25 05:30:00",12073.75,3.73
"2019-11-26 05:30:00",12037.7,3.72
"2019-11-27 05:30:00",12100.7,3.74
"2019-11-28 05:30:00",12151.15,3.75
"2019-11-29 05:30:00",12056.05,3.72
"2019-12-02 05:30:00",12048.2,3.72
"2019-12-03 05:30:00",11994.2,3.7
"2019-12-04 05:30:00",12043.2,3.72
"2019-12-05 05:30:00",12018.4,3.71
"2019-12-06 05:30:00",11921.5,3.68
"2019-12-09 05:30:00",11937.5,3.69
"2019-12-10 05:30:00",11856.8,3.66
"2019-12-11 05:30:00",11910.15,3.68
"2019-12-12 05:30:00",11971.8,3.7
"2019-12-13 05:30:00",12086.7,3.73
"2019-12-16 05:30:00",12053.95,3.72
"2019-12-17 05:30:00",12165,3.76
"2019-12-18 05:30:00",12221.65,3.77
"2019-12-19 05:30:00",12259.7,3.79
"2019-12-20 05:30:00",12271.8,3.79
"2019-12-23 05:30:00",12262.75,3.79
"2019-12-24 05:30:00",12214.55,3.77
"2019-12-26 05:30:00",12126.55,3.74
"2019-12-27 05:30:00",12245.8,3.78
"2019-12-30 05:30:00",12255.85,3.78
"2019-12-31 05:30:00",12168.45,3.75
"2020-01-01 05:30:00",12182.5
"2020-01-02 05:30:00",12282.2,3.79
"2020-01-03 05:30:00",12226.65
"2020-01-06 05:30:00",11993.05,3.7
"2020-01-07 05:30:00",12052.95,3.72
"2020-01-08 05:30:00",12025.35,3.71
"2020-01-09 05:30:00",12215.9,3.77
"2020-01-10 05:30:00",12256.8,3.78
"2020-01-13 05:30:00",12329.55,3.8
"2020-01-14 05:30:00",12362.3,3.81
"2020-01-15 05:30:00",12343.3,3.81
"2020-01-16 05:30:00",12355.5,3.68
"2020-01-17 05:30:00",12352.35,3.67
"2020-01-20 05:30:00",12224.55,3.63
"2020-01-21 05:30:00",12169.85,3.45
"2020-01-22 05:30:00",12106.9,3.42
"2020-01-23 05:30:00",12180.35,3.43
"2020-01-24 05:30:00",12248.25,3.45
"2020-01-27 05:30:00",12119,3.42
"2020-01-28 05:30:00",12055.8,3.4
"2020-01-29 05:30:00",12129.5,3.42
"2020-01-30 05:30:00",12035.8,3.39
"2020-01-31 05:30:00",11962.1,3.37
"2020-02-01 05:30:00",11661.85,3.28
"2020-02-03 05:30:00",11707.9,3.3
"2020-02-04 05:30:00",11979.65,3.37
"2020-02-05 05:30:00",12089.15,3.4
"2020-02-06 05:30:00",12137.95,3.42
"2020-02-07 05:30:00",12098.35,3.41
"2020-02-10 05:30:00",12031.5,3.39
"2020-02-11 05:30:00",12107.9,3.41
"2020-02-12 05:30:00",12201.2,3.44
"2020-02-13 05:30:00",12174.65,3.43
"2020-02-14 05:30:00",12113.45,3.41
"2020-02-17 05:30:00",12045.8,3.39
"2020-02-18 05:30:00",11992.5,3.38
"2020-02-19 05:30:00",12125.9,3.41
"2020-02-20 05:30:00",12080.85,3.4
"2020-02-24 05:30:00",11829.4,3.33
"2020-02-25 05:30:00",11797.9,3.32
"2020-02-26 05:30:00",11678.5,3.29
"2020-02-27 05:30:00",11633.3,3.27
"2020-02-28 05:30:00",11201.75,3.15
"2020-03-02 05:30:00",11132.75,3.13
"2020-03-03 05:30:00",11303.3,3.18
"2020-03-04 05:30:00",11251,3.17
"2020-03-05 05:30:00",11269,3.17
"2020-03-06 05:30:00",10989.45,3.09
"2020-03-07 05:30:00",,3.03
"2020-03-09 05:30:00",10451.45,2.94
"2020-03-11 05:30:00",10458.4,2.94
"2020-03-12 05:30:00",9590.15,2.7
"2020-03-13 05:30:00",9955.2,2.8
"2020-03-16 05:30:00",9197.4,2.59
"2020-03-17 05:30:00",8967.05,2.52
"2020-03-18 05:30:00",8468.8,2.38
"2020-03-19 05:30:00",8263.45,2.36
"2020-03-20 05:30:00",8745.45,2.49
"2020-03-23 05:30:00",7610.25,2.17
"2020-03-24 05:30:00",7801.05,2.22
"2020-03-25 05:30:00",8317.85,2.37
"2020-03-26 05:30:00",8641.45,2.46
"2020-03-27 05:30:00",8660.25,2.47
"2020-03-30 05:30:00",8281.1,2.36
"2020-03-31 05:30:00",8597.75,2.45
"2020-04-01 05:30:00",8253.8,2.35
"2020-04-03 05:30:00",8083.8,2.3
"2020-04-07 05:30:00",8792.2,2.51
"2020-04-08 05:30:00",8748.75,2.49
"2020-04-09 05:30:00",9111.9,2.6
"2020-04-13 05:30:00",8993.85,2.56
"2020-04-15 05:30:00",8925.3,2.54
"2020-04-16 05:30:00",8992.8,2.56
"2020-04-17 05:30:00",9266.75,2.64
"2020-04-20 05:30:00",9261.85,2.64
"2020-04-21 05:30:00",8981.45,2.56
"2020-04-22 05:30:00",9187.3,2.62
"2020-04-23 05:30:00",9313.9,2.65
"2020-04-24 05:30:00",9154.4,2.61
"2020-04-27 05:30:00",9282.3,2.65
"2020-04-28 05:30:00",9380.9,2.67
"2020-04-29 05:30:00",9553.35,2.72
"2020-04-30 05:30:00",9859.9,2.81
"2020-05-04 05:30:00",9293.5,2.65
"2020-05-05 05:30:00",9205.6,2.62
"2020-05-06 05:30:00",9270.9,2.64
"2020-05-07 05:30:00",9199.05,2.62
"2020-05-08 05:30:00",9251.5,2.64
"2020-05-11 05:30:00",9239.2,2.63
"2020-05-12 05:30:00",9196.55,2.62
"2020-05-13 05:30:00",9383.55,2.67
"2020-05-14 05:30:00",9142.75,2.6
"2020-05-15 05:30:00",9136.85,2.6
"2020-05-18 05:30:00",8823.25,2.51
"2020-05-19 05:30:00",8879.1,2.53
"2020-05-20 05:30:00",9066.55,2.58
"2020-05-21 05:30:00",9106.25,2.59
"2020-05-22 05:30:00",9039.25,2.57
"2020-05-26 05:30:00",9029.05,2.57
"2020-05-27 05:30:00",9314.95,2.65
"2020-05-28 05:30:00",9490.1,2.7
"2020-05-29 05:30:00",9580.3,2.73
"2020-06-01 05:30:00",9826.15,2.8
"2020-06-02 05:30:00",9979.1,2.84
"2020-06-03 05:30:00",10061.55,2.86
"2020-06-04 05:30:00",10029.1,2.85
"2020-06-05 05:30:00",10142.15,2.89
"2020-06-08 05:30:00",10167.45,2.89
"2020-06-09 05:30:00",10046.65,2.86
"2020-06-10 05:30:00",10116.15,2.88
"2020-06-11 05:30:00",9902,2.82
"2020-06-12 05:30:00",9972.9,2.84
"2020-06-15 05:30:00",9813.7,2.79
"2020-06-16 05:30:00",9914,2.82
"2020-06-17 05:30:00",9881.15,2.81
"2020-06-18 05:30:00",10091.65,2.87
"2020-06-19 05:30:00",10244.4,2.92
"2020-06-22 05:30:00",10311.2,2.94
"2020-06-23 05:30:00",10471,2.98
"2020-06-24 05:30:00",10305.3,2.93
"2020-06-25 05:30:00",10288.9,2.93
"2020-06-26 05:30:00",10383,2.97
"2020-06-29 05:30:00",10312.4,2.95
"2020-06-30 05:30:00",10302.1,2.94
"2020-07-01 05:30:00",10430.05,2.98
"2020-07-02 05:30:00",10551.7,3.01
"2020-07-03 05:30:00",10607.35,3.03
"2020-07-06 05:30:00",10763.65,3.07
"2020-07-07 05:30:00",10799.65,3.08
"2020-07-08 05:30:00",10705.75,3.05
"2020-07-09 05:30:00",10813.45,3.08
"2020-07-10 05:30:00",10768.05,3.07
"2020-07-13 05:30:00",10802.7,3.08
"2020-07-14 05:30:00",10607.35,3.02
"2020-07-15 05:30:00",10618.2,3.03
"2020-07-16 05:30:00",10739.95,3.06
"2020-07-17 05:30:00",10901.7,3.11
"2020-07-20 05:30:00",11022.2,3.14
"2020-07-21 05:30:00",11162.25,3.18
"2020-07-22 05:30:00",11132.6,3.17
"2020-07-23 05:30:00",11215.45,3.2
"2020-07-24 05:30:00",11194.15,3.19
"2020-07-27 05:30:00",11131.8,3.17
"2020-07-28 05:30:00",11300.55,3.14
"2020-07-29 05:30:00",11202.85,3.1
"2020-07-30 05:30:00",11102.15,3.07
"2020-07-31 05:30:00",11073.45,3.12
"2020-08-03 05:30:00",10891.6,3.07
"2020-08-04 05:30:00",11095.25,3.12
"2020-08-05 05:30:00",11101.65,3.13
"2020-08-06 05:30:00",11200.15,3.15
"2020-08-07 05:30:00",11214.05,3.16
"2020-08-10 05:30:00",11270.15,3.17
"2020-08-11 05:30:00",11322.5,3.19
"2020-08-12 05:30:00",11308.4,3.18
"2020-08-13 05:30:00",11300.45,3.18
"2020-08-14 05:30:00",11178.4,3.15
"2020-08-17 05:30:00",11247.1,3.17
"2020-08-18 05:30:00",11385.35,3.21
"2020-08-19 05:30:00",11408.4,3.21
"2020-08-20 05:30:00",11312.2,3.17
"2020-08-21 05:30:00",11371.6,3.18
"2020-08-24 05:30:00",11466.45,3.21
"2020-08-25 05:30:00",11472.25,3.21
"2020-08-26 05:30:00",11549.6,3.23
"2020-08-27 05:30:00",11559.25,3.23
"2020-08-28 05:30:00",11647.6,3.26
"2020-08-31 05:30:00",11387.5,3.2
"2020-09-01 05:30:00",11470.25,3.22
"2020-09-02 05:30:00",11535,3.24
"2020-09-03 05:30:00",11527.45,3.24
"2020-09-04 05:30:00",11333.85,3.18
"2020-09-07 05:30:00",11355.05,3.19
"2020-09-08 05:30:00",11317.35,3.18
"2020-09-09 05:30:00",11278,3.17
"2020-09-10 05:30:00",11449.25,3.22
"2020-09-11 05:30:00",11464.45,3.22
"2020-09-14 05:30:00",11440.05,3.21
"2020-09-15 05:30:00",11521.8,3.2
"2020-09-16 05:30:00",11604.55,3.23
"2020-09-17 05:30:00",11516.1,3.2
"2020-09-18 05:30:00",11504.95,3.2
"2020-09-21 05:30:00",11250.55,3.13
"2020-09-22 05:30:00",11153.65,3.1
"2020-09-23 05:30:00",11131.85,3.1
"2020-09-24 05:30:00",10805.55,3.01
"2020-09-25 05:30:00",11050.25,3.13
"2020-09-28 05:30:00",11227.55,3.18
"2020-09-29 05:30:00",11222.4,3.18
"2020-09-30 05:30:00",11247.55,3.19
"2020-10-01 05:30:00",11416.95,3.23
"2020-10-05 05:30:00",11503.35,3.26
"2020-10-06 05:30:00",11662.4,3.3
"2020-10-07 05:30:00",11738.85,3.32
"2020-10-08 05:30:00",11834.6,3.35
"2020-10-09 05:30:00",11914.2,3.37
"2020-10-12 05:30:00",11930.95,3.38
"2020-10-13 05:30:00",11934.5,3.38
"2020-10-14 05:30:00",11971.05,3.39
"2020-10-15 05:30:00",11680.35,3.31
"2020-10-16 05:30:00",11762.45,3.33
"2020-10-19 05:30:00",11873.05,3.36
"2020-10-20 05:30:00",11896.8,3.37
"2020-10-21 05:30:00",11937.65,3.38
"2020-10-22 05:30:00",11896.45,3.37
"2020-10-23 05:30:00",11930.35,3.38
"2020-10-26 05:30:00",11767.75,3.33
"2020-10-27 05:30:00",11889.4,3.37
"2020-10-28 05:30:00",11729.6,3.32
"2020-10-29 05:30:00",11670.8,3.3
"2020-10-30 05:30:00",11642.4,3.3
"2020-11-02 05:30:00",11669.15,3.3
"2020-11-03 05:30:00",11813.5,3.34
"2020-11-04 05:30:00",11908.5,3.37
"2020-11-05 05:30:00",12120.3,3.43
"2020-11-06 05:30:00",12263.55,3.47
"2020-11-09 05:30:00",12461.05,3.53
"2020-11-10 05:30:00",12631.1,3.58
"2020-11-11 05:30:00",12749.15,3.61
"2020-11-12 05:30:00",12690.8,3.59
"2020-11-13 05:30:00",12719.95,3.6
"2020-11-14 05:30:00",12780.25,3.62
"2020-11-17 05:30:00",12874.2,3.64
"2020-11-18 05:30:00",12938.25,3.66
"2020-11-19 05:30:00",12771.7,3.61
"2020-11-20 05:30:00",12859.05,3.64
"2020-11-23 05:30:00",12926.45,3.66
"2020-11-24 05:30:00",13055.15,3.7
"2020-11-25 05:30:00",12858.4,3.64
"2020-11-26 05:30:00",12987,3.68
"2020-11-27 05:30:00",12968.95,3.67
"2020-12-01 05:30:00",13109.05,3.71
"2020-12-02 05:30:00",13113.75,3.71
"2020-12-03 05:30:00",13133.9,3.72
"2020-12-04 05:30:00",13258.55,3.75
"2020-12-07 05:30:00",13355.75,3.78
"2020-12-08 05:30:00",13392.95,3.79
"2020-12-09 05:30:00",13529.1,3.83
"2020-12-10 05:30:00",13478.3,3.81
"2020-12-11 05:30:00",13513.85,3.82
"2020-12-14 05:30:00",13558.15,3.84
"2020-12-15 05:30:00",13567.85,3.84
"2020-12-16 05:30:00",13682.7,3.87
"2020-12-17 05:30:00",13740.7,3.89
"2020-12-18 05:30:00",13760.55,3.89
"2020-12-21 05:30:00",13328.4,3.77
"2020-12-22 05:30:00",13466.3,3.81
"2020-12-23 05:30:00",13601.1,3.85
"2020-12-24 05:30:00",13749.25,3.89
"2020-12-28 05:30:00",13873.2,3.93
"2020-12-29 05:30:00",13932.6,3.94
"2020-12-30 05:30:00",13981.95,3.96
"2020-12-31 05:30:00",13981.75,3.96
"2021-01-01 05:30:00",14018.5,3.97
"2021-01-04 05:30:00",14132.9,4.01
"2021-01-05 05:30:00",14199.5,4.02
"2021-01-06 05:30:00",14146.25,4.01
"2021-01-07 05:30:00",14137.35,4.01
"2021-01-08 05:30:00",14347.25,4.07
"2021-01-11 05:30:00",14484.75,4.1
"2021-01-12 05:30:00",14563.45,4.13
"2021-01-13 05:30:00",14564.85,4.13
"2021-01-14 05:30:00",14595.6,4.14
"2021-01-15 05:30:00",14433.7,4.09
"2021-01-18 05:30:00",14281.3,4.05
"2021-01-19 05:30:00",14521.15,4.12
"2021-01-20 05:30:00",14644.7,4.15
"2021-01-21 05:30:00",14590.35,4.13
"2021-01-22 05:30:00",14371.9,4.07
"2021-01-25 05:30:00",14238.9,4.04
"2021-01-27 05:30:00",13967.5,3.96
"2021-01-28 05:30:00",13817.55,3.92
"2021-01-29 05:30:00",13634.6,3.86
"2021-02-01 05:30:00",14281.2,4.05
"2021-02-02 05:30:00",14647.85,4.15
"2021-02-03 05:30:00",14789.95,4.19
"2021-02-04 05:30:00",14895.65,4.22
"2021-02-05 05:30:00",14924.25,4.23
"2021-02-08 05:30:00",15115.8,4.28
"2021-02-09 05:30:00",15109.3,4.28
"2021-02-10 05:30:00",15106.5,4.28
"2021-02-11 05:30:00",15173.3,4.3
"2021-02-12 05:30:00",15163.3,4.3
"2021-02-15 05:30:00",15314.7,4.34
"2021-02-16 05:30:00",15313.45,4.34
"2021-02-17 05:30:00",15208.9,4.31
"2021-02-18 05:30:00",15118.95,4.28
"2021-02-19 05:30:00",14981.75,4.24
"2021-02-22 05:30:00",14675.7,4.16
"2021-02-23 05:30:00",14707.8,4.17
"2021-02-24 05:30:00",14982,4.24
"2021-02-25 05:30:00",15097.35,4.28
"2021-02-26 05:30:00",14529.15,4.12
"2021-03-01 05:30:00",14761.55,4.18
"2021-03-02 05:30:00",14919.1,4.23
"2021-03-03 05:30:00",15245.6,4.32
"2021-03-04 05:30:00",15080.75,4.27
"2021-03-05 05:30:00",14938.1,4.23
"2021-03-08 05:30:00",14956.2,4.24
"2021-03-09 05:30:00",15098.4,4.28
"2021-03-10 05:30:00",15174.8,4.3
"2021-03-12 05:30:00",15030.95,4.26
"2021-03-15 05:30:00",14929.5,4.23
"2021-03-16 05:30:00",14910.45,4.23
"2021-03-17 05:30:00",14721.3,4.17
"2021-03-18 05:30:00",14557.85,4.13
"2021-03-19 05:30:00",14744,4.18
"2021-03-22 05:30:00",14736.4,4.18
"2021-03-23 05:30:00",14814.75,4.2
"2021-03-24 05:30:00",14549.4,4.12
"2021-03-25 05:30:00",14324.9,4.06
"2021-03-26 05:30:00",14507.3,4.11
"2021-03-30 05:30:00",14845.1,4.21
"2021-03-31 05:30:00",14690.7,4.2
"2021-04-01 05:30:00",14867.35,4.25
"2021-04-05 05:30:00",14637.8,4.19
"2021-04-06 05:30:00",14683.5,4.2
"2021-04-07 05:30:00",14819.05,4.24
"2021-04-08 05:30:00",14873.8,4.25
"2021-04-09 05:30:00",14834.85,4.24
"2021-04-12 05:30:00",14310.8,4.09
"2021-04-13 05:30:00",14504.8,4.15
"2021-04-15 05:30:00",14581.45,4.17
"2021-04-16 05:30:00",14617.85,4.18
"2021-04-19 05:30:00",14359.45,4.11
"2021-04-20 05:30:00",14296.4,4.09
"2021-04-22 05:30:00",14406.15,4.12
"2021-04-23 05:30:00",14341.35,4.11
"2021-04-26 05:30:00",14485,4.15
"2021-04-27 05:30:00",14653.05,4.2
"2021-04-28 05:30:00",14864.55,4.26
"2021-04-29 05:30:00",14894.9,4.26
"2021-04-30 05:30:00",14631.1,4.19
"2021-05-03 05:30:00",14634.15,4.19
"2021-05-04 05:30:00",14496.5,4.15
"2021-05-05 05:30:00",14617.85,4.19
"2021-05-06 05:30:00",14724.8,4.22
"2021-05-07 05:30:00",14823.15,4.24
"2021-05-10 05:30:00",14942.35,4.28
"2021-05-11 05:30:00",14850.75,4.25
"2021-05-12 05:30:00",14696.5,4.21
"2021-05-14 05:30:00",14677.8,4.2
"2021-05-17 05:30:00",14923.15,4.27
"2021-05-18 05:30:00",15108.1,4.33
"2021-05-19 05:30:00",15030.15,4.3
"2021-05-20 05:30:00",14906.05,4.27
"2021-05-21 05:30:00",15175.3,4.34
"2021-05-24 05:30:00",15197.7,4.35
"2021-05-25 05:30:00",15208.45,4.35
"2021-05-26 05:30:00",15301.45,4.38
"2021-05-27 05:30:00",15337.85,4.39
"2021-05-28 05:30:00",15435.65,4.42
"2021-05-31 05:30:00",15582.8,4.39
"2021-06-01 05:30:00",15574.85,4.39
"2021-06-02 05:30:00",15576.2,4.39
"2021-06-03 05:30:00",15690.35,4.43
"2021-06-04 05:30:00",15670.25,4.42
"2021-06-07 05:30:00",15751.65,4.44
"2021-06-08 05:30:00",15740.1,4.44
"2021-06-09 05:30:00",15635.35,4.41
"2021-06-10 05:30:00",15737.75,4.44
"2021-06-11 05:30:00",15799.35,4.46
"2021-06-14 05:30:00",15811.85,4.46
"2021-06-15 05:30:00",15869.25,4.48
"2021-06-16 05:30:00",15767.55,4.45
"2021-06-17 05:30:00",15691.4,4.43
"2021-06-18 05:30:00",15683.35,4.32
"2021-06-21 05:30:00",15746.5,4.31
"2021-06-22 05:30:00",15772.75,4.32
"2021-06-23 05:30:00",15686.95,4.3
"2021-06-24 05:30:00",15790.45,4.32
"2021-06-25 05:30:00",15860.35,4.34
"2021-06-28 05:30:00",15814.7,4.33
"2021-06-29 05:30:00",15748.45,4.31
"2021-06-30 05:30:00",15721.5,4.24
"2021-07-01 05:30:00",15680,4.23
"2021-07-02 05:30:00",15722.2,4.24
"2021-07-05 05:30:00",15834.35,4.27
"2021-07-06 05:30:00",15818.25,4.26
"2021-07-07 05:30:00",15879.65,4.28
"2021-07-08 05:30:00",15727.9,4.24
"2021-07-09 05:30:00",15689.8,4.23
"2021-07-12 05:30:00",15692.6,4.23
"2021-07-13 05:30:00",15812.35,4.26
"2021-07-14 05:30:00",15853.95,4.27
"2021-07-15 05:30:00",15924.2,4.29
"2021-07-16 05:30:00",15923.4,4.29
"2021-07-19 05:30:00",15752.4,4.25
"2021-07-20 05:30:00",15632.1,4.21
"2021-07-22 05:30:00",15824.05,4.26
"2021-07-23 05:30:00",15856.05,4.16
"2021-07-26 05:30:00",15824.45,4.13
"2021-07-27 05:30:00",15746.45,4.11
"2021-07-28 05:30:00",15709.4,4.1
"2021-07-29 05:30:00",15778.45,4.12
"2021-07-30 05:30:00",15763.05,4.12
"2021-08-02 05:30:00",15885.15,4.15
"2021-08-03 05:30:00",16130.75,4.21
"2021-08-04 05:30:00",16258.8,4.25
"2021-08-05 05:30:00",16294.6,4.25
"2021-08-06 05:30:00",16238.2,4.24
"2021-08-09 05:30:00",16258.25,4.25
"2021-08-10 05:30:00",16280.1,4.24
"2021-08-11 05:30:00",16282.25,4.24
"2021-08-12 05:30:00",16364.4,4.26
"2021-08-13 05:30:00",16529.1,4.3
"2021-08-16 05:30:00",16563.05,4.31
"2021-08-17 05:30:00",16614.6,4.21
"2021-08-18 05:30:00",16568.85,4.19
"2021-08-20 05:30:00",16450.5,4.16
"2021-08-23 05:30:00",16496.45,4.18
"2021-08-24 05:30:00",16624.6,4.21
"2021-08-25 05:30:00",16634.65,4.21
"2021-08-26 05:30:00",16636.9,4.21
"2021-08-27 05:30:00",16705.2,4.23
"2021-08-30 05:30:00",16931.05,4.29
"2021-08-31 05:30:00",17132.2,4.33
"2021-09-01 05:30:00",17076.25,4.32
"2021-09-02 05:30:00",17234.15,4.36
"2021-09-03 05:30:00",17323.6,4.38
"2021-09-06 05:30:00",17377.8,4.39
"2021-09-07 05:30:00",17362.1,4.39
"2021-09-08 05:30:00",17353.5,4.39
"2021-09-09 05:30:00",17369.25,4.39
"2021-09-13 05:30:00",17355.3,4.39
"2021-09-14 05:30:00",17380,4.39
"2021-09-15 05:30:00",17519.45,4.43
"2021-09-16 05:30:00",17629.5,4.45
"2021-09-17 05:30:00",17585.15,4.44
"2021-09-20 05:30:00",17396.9,4.4
"2021-09-21 05:30:00",17562,4.44
"2021-09-22 05:30:00",17546.65,4.43
"2021-09-23 05:30:00",17822.95,4.5
"2021-09-24 05:30:00",17853.2,4.47
"2021-09-27 05:30:00",17855.1,4.47
"2021-09-28 05:30:00",17748.6,4.44
"2021-09-29 05:30:00",17711.3,4.43
"2021-09-30 05:30:00",17618.15,4.41
"2021-10-01 05:30:00",17532.05,4.39
"2021-10-04 05:30:00",17691.25,4.43
"2021-10-05 05:30:00",17822.3,4.46
"2021-10-06 05:30:00",17646,4.42
"2021-10-07 05:30:00",17790.35,4.45
"2021-10-08 05:30:00",17895.2,4.48
"2021-10-11 05:30:00",17945.95,4.49
"2021-10-12 05:30:00",17991.95,4.51
"2021-10-13 05:30:00",18161.75,4.55
"2021-10-14 05:30:00",18338.55,4.59
"2021-10-18 05:30:00",18477.05,4.63
"2021-10-19 05:30:00",18418.75,4.61
"2021-10-20 05:30:00",18266.6,4.57
"2021-10-21 05:30:00",18178.1,4.55
"2021-10-22 05:30:00",18114.9,4.54
"2021-10-25 05:30:00",18125.4,4.54
"2021-10-26 05:30:00",18268.4,4.57
"2021-10-27 05:30:00",18210.95,4.56
"2021-10-28 05:30:00",17857.25,4.47
"2021-10-29 05:30:00",17671.65,4.43
"2021-11-01 05:30:00",17929.65,4.49
"2021-11-02 05:30:00",17888.95,4.48
"2021-11-03 05:30:00",17829.2,4.46
"2021-11-04 05:30:00",17916.8,4.49
"2021-11-08 05:30:00",18068.55,4.52
"2021-11-09 05:30:00",18044.25,4.52
"2021-11-10 05:30:00",18017.2,4.51
"2021-11-11 05:30:00",17873.6,4.48
"2021-11-12 05:30:00",18102.75,4.53
"2021-11-15 05:30:00",18109.45,4.53
"2021-11-16 05:30:00",17999.2,4.51
"2021-11-17 05:30:00",17898.65,4.48
"2021-11-18 05:30:00",17764.8,4.45
"2021-11-22 05:30:00",17416.55,4.36
"2021-11-23 05:30:00",17503.35,4.38
"2021-11-24 05:30:00",17415.05,4.36
"2021-11-25 05:30:00",17536.25,4.39
"2021-11-26 05:30:00",17026.45,4.26
"2021-11-29 05:30:00",17053.95,4.27
"2021-11-30 05:30:00",16983.2,4.25
"2021-12-01 05:30:00",17166.9,4.3
"2021-12-02 05:30:00",17401.65,4.36
"2021-12-03 05:30:00",17196.7,4.31
"2021-12-06 05:30:00",16912.25,4.23
"2021-12-07 05:30:00",17176.7,4.3
"2021-12-08 05:30:00",17469.75,4.37
"2021-12-09 05:30:00",17516.85,4.39
"2021-12-10 05:30:00",17511.3,4.38
"2021-12-13 05:30:00",17368.25,4.35
"2021-12-14 05:30:00",17324.9,4.34
"2021-12-15 05:30:00",17221.4,4.31
"2021-12-16 05:30:00",17248.4,4.32
"2021-12-17 05:30:00",16985.2,4.25
"2021-12-20 05:30:00",16614.2,4.16
"2021-12-21 05:30:00",16770.85,4.2
"2021-12-22 05:30:00",16955.45,4.24
"2021-12-23 05:30:00",17072.6,4.27
"2021-12-24 05:30:00",17003.75,4.26
"2021-12-27 05:30:00",17086.25,4.28
"2021-12-28 05:30:00",17233.25,4.31
"2021-12-29 05:30:00",17213.6,4.31
"2021-12-30 05:30:00",17203.95,4.31
"2021-12-31 05:30:00",17354.05,4.37
"2022-01-03 05:30:00",17625.7,4.44
"2022-01-04 05:30:00",17805.25,4.49
"2022-01-05 05:30:00",17925.25
